Date,Open,High,Low,Close,Adj Close,Volume
2017-06-04,1975.950073,2005.498657,1902.078491,1952.285156,1952.285156,1053256645
2017-06-05,1952.743530,2082.314209,1950.745972,2082.314209,2082.314209,1061233784
2017-06-06,2085.437500,2320.833984,2085.275879,2219.018799,2219.018799,1619476078
2017-06-07,2223.808350,2224.153076,2084.569824,2107.822754,2107.822754,1170891800
2017-06-08,2098.819580,2171.964355,2061.077148,2205.329346,2205.329346,1007050815
2017-06-09,2206.760010,2277.637451,2194.364258,2216.491455,2216.491455,1058830467
2017-06-10,2219.890137,2316.318604,2155.847656,2313.744141,2313.744141,1584686015
2017-06-11,2309.583984,2352.119385,2229.615479,2321.907471,2321.907471,1375510204
2017-06-12,2318.069092,2350.423584,1991.901367,2099.321045,2099.321045,2028202787
2017-06-13,2116.117920,2196.613525,2094.665283,2131.497559,2131.497559,1397348395
2017-06-14,2131.387695,2179.765381,1892.056763,1965.934692,1965.934692,1330739665
2017-06-15,1960.608765,1988.319702,1737.153564,1931.489136,1931.489136,1587978031
2017-06-16,1935.399780,1987.262329,1866.898804,1971.166992,1971.166992,935423038
2017-06-17,1967.605835,2101.580811,1944.869629,2078.641113,2078.641113,1200993935
2017-06-18,2078.226563,2083.509521,1972.045532,1995.216187,1995.216187,922846827
2017-06-19,1995.795532,2087.691162,1995.014526,2034.090088,2034.090088,1136470084
2017-06-20,2035.393921,2188.697998,2035.381958,2154.849121,2154.849121,1467967660
2017-06-21,2145.063721,2194.608398,2099.266113,2121.745361,2121.745361,1283399059
2017-06-22,2123.268066,2150.094727,2085.524902,2134.108887,2134.108887,866088165
2017-06-23,2135.631592,2174.046631,2135.034912,2159.306152,2159.306152,756229528
2017-06-24,2154.279541,2169.556396,2032.087769,2052.171143,2052.171143,773088432
2017-06-25,2051.014893,2110.021973,2003.705811,2032.184814,2032.184814,911238449
2017-06-26,2033.095337,2051.981201,1868.887207,1948.313721,1948.313721,1307507271
2017-06-27,1948.313721,1992.544800,1826.644165,1992.544800,1992.544800,1162989814
2017-06-28,1992.997681,2014.217163,1938.529907,1990.252808,1990.252808,915103928
2017-06-29,1984.664185,1991.254639,1935.903809,1952.271851,1952.271851,730359812
2017-06-30,1952.210327,1965.478882,1903.409790,1905.260742,1905.260742,660681225
2017-07-01,1914.292358,1931.702637,1857.944824,1869.710449,1869.710449,598966272
2017-07-02,1871.131226,1932.277954,1839.213623,1926.127686,1926.127686,617649279
2017-07-03,1920.049194,2006.184814,1908.641113,1980.122070,1980.122070,744545524
2017-07-04,1977.758911,2033.057861,1977.248169,2011.473511,2011.473511,761957655
2017-07-05,2012.424683,2027.717529,1967.563232,2012.366577,2012.366577,728202641
2017-07-06,2017.092163,2017.828491,1993.583008,2011.691284,2011.691284,587612394
2017-07-07,2011.714478,2264.611328,1938.611450,1953.964233,1953.964233,711723792
2017-07-08,1955.213379,1994.833252,1933.522095,1994.833252,1994.833252,568913874
2017-07-09,1995.818604,2044.600464,1953.437378,1953.793579,1953.793579,409508145
2017-07-10,1959.076782,1972.754761,1802.679321,1842.049683,1842.049683,862732919
2017-07-11,1852.398926,1877.602295,1783.237671,1818.018555,1818.018555,1034108406
2017-07-12,1814.114624,1881.178223,1771.364014,1861.152954,1861.152954,866948598
2017-07-13,1864.147705,1880.598633,1809.826904,1821.756836,1821.756836,645731270
2017-07-14,1823.835327,1826.454956,1666.325684,1704.579468,1704.579468,673563559
2017-07-15,1702.121948,1702.900269,1519.165039,1525.614380,1525.614380,758363608
2017-07-16,1520.363281,1571.340210,1406.678345,1472.133667,1472.133667,902334286
2017-07-17,1474.269531,1708.794922,1474.269531,1707.724609,1707.724609,920959460
2017-07-18,1711.640747,1830.848999,1655.909180,1778.964233,1778.964233,1160299231
2017-07-19,1782.186523,1841.568604,1735.168091,1745.033691,1745.033691,955710801
2017-07-20,1742.316406,2237.503906,1742.182739,2173.403320,2173.403320,1735004652
2017-07-21,2189.455322,2189.117676,2017.739014,2053.386719,2053.386719,1146436256
2017-07-22,2054.056152,2203.217285,2045.651123,2162.961914,2162.961914,906042167
2017-07-23,2161.406982,2179.941406,2042.749390,2099.822998,2099.822998,825071137
2017-07-24,2101.591797,2131.926025,2074.225830,2115.055664,2115.055664,665239143
2017-07-25,2117.082520,2123.086426,1904.621460,1978.255493,1978.255493,1121076461
2017-07-26,1979.245972,2004.576172,1878.583496,1929.110718,1929.110718,714920707
2017-07-27,1936.172974,2061.004150,1929.321167,2043.895386,2043.895386,603659730
2017-07-28,2049.977051,2206.236084,2049.506592,2138.894287,2138.894287,1050864210
2017-07-29,2137.379150,2138.704102,2050.407471,2076.029785,2076.029785,612004861
2017-07-30,2074.461182,2098.858643,2013.896362,2098.150879,2098.150879,537206434
2017-07-31,2102.762451,2187.448975,2073.161621,2178.783203,2178.783203,652098943
2017-08-01,2175.721680,2209.294434,2030.860596,2058.820068,2058.820068,1003309817
2017-08-02,2065.538086,2090.608398,2015.855957,2049.500977,2049.500977,827876921
2017-08-03,2048.661865,2141.516357,2032.503174,2134.010498,2134.010498,612338881
2017-08-04,2135.684326,2224.265381,2089.020752,2221.626221,2221.626221,768791714
2017-08-05,2222.961182,2523.981689,2205.469971,2495.519775,2495.519775,1492673546
2017-08-06,2499.125488,2526.497803,2420.866943,2463.922119,2463.922119,847155792
2017-08-07,2463.032715,2608.984131,2438.397705,2592.205566,2592.205566,1137153767
2017-08-08,2585.515869,2672.635986,2567.198730,2633.761963,2633.761963,1349834473
2017-08-09,2634.116211,2637.355469,2500.900879,2569.154541,2569.154541,1129100691
2017-08-10,2568.670410,2661.413330,2553.831299,2605.795410,2605.795410,1167624858
2017-08-11,2600.046387,2828.160645,2597.334961,2805.795166,2805.795166,1553447095
2017-08-12,2805.802734,3035.831055,2777.419189,2985.712158,2985.712158,1705933354
2017-08-13,2982.122803,3234.486328,2965.029541,3133.035889,3133.035889,2429882255
2017-08-14,3127.528809,3336.004639,3065.283447,3336.004639,3336.004639,1899799398
2017-08-15,3337.439453,3437.452881,3039.355713,3250.373291,3250.373291,2532294456
2017-08-16,3264.681885,3398.146240,3105.597900,3395.895264,3395.895264,1762911185
2017-08-17,3401.955322,3485.969727,3295.317627,3367.819824,3367.819824,1985196603
2017-08-18,3362.105225,3390.851807,3119.726563,3232.553955,3232.553955,2285533431
2017-08-19,3214.785156,3296.760010,3084.880859,3258.255127,3258.255127,2312034831
2017-08-20,3254.844238,3260.267334,3162.054199,3175.868164,3175.868164,1639165553
2017-08-21,3178.059082,3192.805176,3093.136963,3102.845703,3102.845703,2171737700
2017-08-22,3100.217285,3221.063965,2852.491943,3198.284180,3198.284180,2935995532
2017-08-23,3189.306641,3324.048828,3179.798828,3242.614990,3242.614990,1850987974
2017-08-24,3231.742676,3420.658203,3231.815186,3387.527588,3387.527588,1592489853
2017-08-25,3386.073730,3459.394531,3363.278076,3393.045654,3393.045654,1341175138
2017-08-26,3393.402832,3399.006348,3313.815674,3378.143311,3378.143311,1173245873
2017-08-27,3372.477539,3427.964844,3350.892578,3396.791260,3396.791260,1191552327
2017-08-28,3398.008301,3406.505371,3279.490967,3391.102051,3391.102051,1516039962
2017-08-29,3396.169922,3580.247803,3356.829834,3543.584717,3543.584717,1923912707
2017-08-30,3536.882813,3577.021729,3458.969727,3534.060791,3534.060791,1500116104
2017-08-31,3526.544189,3663.688232,3522.025146,3635.611084,3635.611084,1503385675
2017-09-01,3634.350830,3776.738770,3622.835449,3776.738770,3776.738770,2006546696
2017-09-02,3784.003662,3840.840088,3450.351563,3534.910889,3534.910889,2101551689
2017-09-03,3539.928955,3639.373291,3410.476318,3535.143555,3535.143555,1491198716
2017-09-04,3541.831055,3541.831055,3179.137939,3278.370361,3278.370361,2311817093
2017-09-05,3272.163818,3397.406494,3093.794189,3356.234619,3356.234619,2068995337
2017-09-06,3356.280518,3540.021484,3356.023193,3524.047607,3524.047607,1665082480
2017-09-07,3517.930420,3561.622070,3444.007324,3510.554688,3510.554688,1407784501
2017-09-08,3514.584473,3545.834961,3087.959229,3204.326660,3204.326660,2046594007
2017-09-09,3205.129883,3264.999512,3117.458496,3202.288330,3202.288330,1050412984
2017-09-10,3204.773682,3216.973389,2993.892578,3124.386230,3124.386230,1272423498
2017-09-11,3124.030273,3233.191650,3109.375000,3159.898193,3159.898193,1182572745
2017-09-12,3165.676758,3292.149658,3073.673828,3108.910889,3108.910889,1403273912
2017-09-13,3109.791504,3109.557373,2862.044922,2940.019775,2940.019775,1680607239
2017-09-14,2934.552490,2967.453857,2354.505371,2355.143311,2355.143311,2027702311
2017-09-15,2363.615967,2747.406006,2169.184326,2676.812256,2676.812256,3052520338
2017-09-16,2676.981445,2802.884766,2566.627441,2667.628174,2667.628174,1338141143
2017-09-17,2653.822998,2696.894531,2535.609619,2639.322266,2639.322266,912817644
2017-09-18,2645.370117,3019.862305,2645.760010,3008.362305,3008.362305,1438030033
2017-09-19,3014.719238,3028.382324,2857.574463,2904.373291,2904.373291,1157303560
2017-09-20,2898.002197,2973.659180,2854.406250,2895.870361,2895.870361,899933285
2017-09-21,2892.548828,2902.987061,2661.189941,2674.208252,2674.208252,1039534588
2017-09-22,2671.984131,2769.747314,2626.602051,2691.201416,2691.201416,885649656
2017-09-23,2690.623291,2830.931641,2664.428223,2811.059082,2811.059082,687950473
2017-09-24,2813.838867,2813.838867,2718.034180,2727.625488,2727.625488,568815713
2017-09-25,2726.692383,2940.924561,2725.683105,2913.595703,2913.595703,1019821928
2017-09-26,2915.332031,2956.646973,2872.550293,2896.093750,2896.093750,776592285
2017-09-27,2896.532715,3143.000977,2889.631104,3135.764404,3135.764404,1259241564
2017-09-28,3133.121826,3202.117676,3057.130371,3108.742188,3108.742188,1275091220
2017-09-29,3106.426514,3145.480957,3010.800537,3107.696289,3107.696289,1020491179
2017-09-30,3109.965576,3253.531006,3106.046387,3238.810059,3238.810059,901351137
2017-10-01,3240.556641,3288.336426,3187.376953,3288.336426,3288.336426,902187909
2017-10-02,3282.415039,3360.569824,3296.031982,3322.021973,3322.021973,1078678556
2017-10-03,3321.374268,3346.018066,3214.741943,3260.444092,3260.444092,972677819
2017-10-04,3261.871338,3284.514404,3178.395020,3196.553467,3196.553467,844055663
2017-10-05,3196.946533,3326.450684,3156.735596,3301.105957,3301.105957,886035680
2017-10-06,3298.093262,3379.744141,3298.114258,3345.946533,3345.946533,819061446
2017-10-07,3344.829102,3401.883057,3307.854004,3388.877197,3388.877197,694272372
2017-10-08,3391.005127,3530.416992,3372.609863,3524.562256,3524.562256,1004410941
2017-10-09,3527.650879,3711.174561,3480.440674,3631.674316,3631.674316,1498280036
2017-10-10,3634.863037,3727.222412,3608.284180,3620.525635,3620.525635,1209221659
2017-10-11,3626.022217,3685.797363,3599.992432,3646.479248,3646.479248,923451145
2017-10-12,3648.821533,4106.846191,3641.993896,4106.846191,4106.846191,2104810459
2017-10-13,4119.852539,4398.147461,4099.261230,4251.136719,4251.136719,2721680264
2017-10-14,4248.366211,4394.535156,4209.304688,4390.085938,4390.085938,1256421270
2017-10-15,4393.225098,4405.661133,4124.216797,4273.171387,4273.171387,1487086044
2017-10-16,4280.229980,4342.050781,4167.952148,4320.547852,4320.547852,1515295816
2017-10-17,4332.613770,4369.378418,4130.042969,4249.495605,4249.495605,1380918844
2017-10-18,4248.214355,4247.248535,3915.062988,4231.844727,4231.844727,1816115273
2017-10-19,4226.583984,4367.330566,4184.807617,4340.750000,4340.750000,1353919878
2017-10-20,4340.437988,4595.518066,4284.801758,4558.272949,4558.272949,1785282038
2017-10-21,4547.156738,4697.361328,4523.104004,4573.551758,4573.551758,1673566806
2017-10-22,4577.388672,4607.415527,4392.128906,4555.284180,4555.284180,1542554978
2017-10-23,4553.449707,4602.371094,4348.380859,4491.985840,4491.985840,1819300203
2017-10-24,4495.924805,4496.605957,4192.383301,4209.811035,4209.811035,2083866520
2017-10-25,4208.257324,4336.345215,4110.478027,4333.358398,4333.358398,1482171616
2017-10-26,4331.210938,4524.451172,4310.095215,4497.890137,4497.890137,1451127361
2017-10-27,4494.013184,4564.321777,4366.145508,4405.501953,4405.501953,1303254113
2017-10-28,4410.775879,4478.524902,4335.611816,4384.308594,4384.308594,1069897881
2017-10-29,4385.337402,4766.981445,4362.582031,4685.435059,4685.435059,2176823511
2017-10-30,4655.740723,4719.051270,4585.085449,4640.473633,4640.473633,1341420040
2017-10-31,4641.601563,4868.645508,4622.333984,4867.484375,4867.484375,1739318209
2017-11-01,4846.843262,5105.477051,4805.877441,5105.477051,5105.477051,2165462186
2017-11-02,5113.368652,5570.759766,5096.689941,5423.306641,5423.306641,3565561017
2017-11-03,5430.225098,5711.336426,5365.004395,5513.048828,5513.048828,2577527991
2017-11-04,5479.944824,5731.115234,5378.062988,5644.752930,5644.752930,1899801180
2017-11-05,5663.545898,5826.434082,5608.987305,5664.023438,5664.023438,1820163719
2017-11-06,5660.819824,5685.095703,5321.873047,5331.177246,5331.177246,2362331969
2017-11-07,5331.435547,5509.547852,5331.840332,5425.149902,5425.149902,1766527523
2017-11-08,5422.871582,5936.198242,5402.505859,5689.208496,5689.208496,3509914630
2017-11-09,5679.400391,5678.967285,5412.744141,5435.687012,5435.687012,2454915525
2017-11-10,5458.628906,5561.725098,4878.264648,5018.304688,5018.304688,3949234043
2017-11-11,5018.660645,5211.669434,4704.443359,4820.746094,4820.746094,3722080824
2017-11-12,4773.620117,5023.543945,4184.872559,4535.114258,4535.114258,6827248390
2017-11-13,4526.104980,5200.572754,4455.168457,4999.992676,4999.992676,4774182422
2017-11-14,5001.509277,5158.593750,4930.375488,5043.513184,5043.513184,2429968850
2017-11-15,5042.760254,5575.404297,5042.760254,5553.856934,5553.856934,3189250021
2017-11-16,5559.702637,6038.181152,5447.119629,5964.305176,5964.305176,3882262306
2017-11-17,5950.575684,6059.951660,5711.224121,5835.281250,5835.281250,3521058221
2017-11-18,5826.364258,5968.503906,5649.413086,5896.714844,5896.714844,2775861037
2017-11-19,5878.457031,6133.628906,5824.010254,6089.172852,6089.172852,2386209983
2017-11-20,6091.127441,6298.625000,6023.154785,6193.368652,6193.368652,2634582016
2017-11-21,6197.220703,6302.778320,5860.417969,6093.356445,6093.356445,3229359794
2017-11-22,6098.407227,6272.010254,6094.694336,6199.150879,6199.150879,2729104785
2017-11-23,6183.250488,6207.688965,6042.824707,6042.824707,6042.824707,3176110579
2017-11-24,6069.322754,6291.157715,5971.521973,6189.494141,6189.494141,3793483446
2017-11-25,6180.509766,6592.365723,6142.594727,6592.365723,6592.365723,3256138006
2017-11-26,6590.956055,7139.163086,6580.869629,7003.865723,7003.865723,4110178579
2017-11-27,7020.507324,7371.133301,7021.561523,7371.133301,7371.133301,4244234378
2017-11-28,7374.947266,7623.625977,7352.590332,7527.351563,7527.351563,4751043903
2017-11-29,7541.270996,8586.744141,7152.670898,7371.857910,7371.857910,8624422054
2017-11-30,7385.410645,8021.537109,6804.236816,7564.754395,7564.754395,6143324801
2017-12-01,7538.881836,8165.200684,7166.888672,8148.180664,8148.180664,5035723735
2017-12-02,8150.185547,8404.008789,8095.842285,8221.677734,8221.677734,3814773642
2017-12-03,8227.691406,8826.721680,8081.244141,8394.395508,8394.395508,4899036073
2017-12-04,8388.613281,8652.910156,8193.567383,8652.910156,8652.910156,4551966935
2017-12-05,8674.064453,8957.045898,8615.784180,8885.103516,8885.103516,5141112555
2017-12-06,8890.098633,10740.842773,8890.098633,10673.263672,10673.263672,9452053795
2017-12-07,10654.293945,13276.739258,10506.988281,13276.739258,13276.739258,13314567215
2017-12-08,13204.940430,13628.425781,10644.369141,12380.931641,12380.931641,15793169675
2017-12-09,12346.485352,12540.536133,10218.113281,11341.403320,11341.403320,10394754611
2017-12-10,11334.081055,11843.831055,9883.134766,11542.495117,11542.495117,10032337541
2017-12-11,11521.583984,13130.829102,11503.845703,12689.593750,12689.593750,9106091280
2017-12-12,12676.856445,13362.742188,12421.557617,13076.587891,13076.587891,10965459942
2017-12-13,13140.111328,13251.087891,12007.561523,12237.619141,12237.619141,9678475608
2017-12-14,12220.017578,12722.115234,12048.458984,12332.663086,12332.663086,10257910660
2017-12-15,12360.435547,13566.058594,12359.515625,13294.466797,13294.466797,10744049565
2017-12-16,13334.560547,14803.438477,13150.612305,14638.787109,14638.787109,9565733019
